freeze	  سەهۆڵ بەستن	وەستاندن	وەستان	جێگیرکردن	قەپات کردن									
freight														
fret														
friction	  لێکخشان	فریکشن	سوان											
friend	  هەڤاڵ	هاوڕێ	برادەر											
friendliness														
friendship	  دۆستایەتی	برادەرێتی	هاوڕێیەتی											
fright	  ترس	تۆقین												
frighten	  ترساندن	تۆقاندن												
frigidity	  بێ وازی	سستی	هاتنە خواری مەیلی سیکسی											
frisson														
fritter														
frock														
frolic														
front	  بەرە	ڕووکار	بەرەی جەنگ											
fruit	  بەر	میوه												
fry	  سوورکردنەوە	برژاندن												
ft														
fuck	  گان	گانکردن	گاندان											
fuckup														
fuddle														
fuel	  سووتەمەنی													
fulfil														
fulfill														
full-grown														
fumble														
fun	  ڕابواردن	شۆخی کردن	کایە	دڵ گوشا	بەردڵ	دڵنەوا	بلاوێن	شەنگ						
function	  فرمان	پیشە	کردار	ئەرک										
functionary														
functioning														
fund	  سەرمایەی هەرمانی(هەمیشەیی)	فەند	ئابوونه											
fundament														
funds	  سەرمایەکان	پارەکان	پارە	باڵانس										
funeral	  ناشتن	وەشارتن	رێوڕەسمی ناشتن	پرسە	ماتەم	سەرەخۆشی								
fungus	  کووارگ	رووەکی قارچکی												
furnish	  پۆشتەکردن	پەرداخکردن	سازکردن	تەیارکردن	گیڤکردن	بەرهەڤکردن	خەمڵاندن	موبلەکردن						
furnishings														
furniture	  کەلوپەڵ	شتومەک	ناخماڵی											
furrow														
further	  زیاتر	دوورتر												
fury	  تووڕەیی	پەستی												
fuse	  فیوز	فلیتە	پڵیتەچرا	فیوز دەکات										
fusion	  تێکەڵبوون	یەکگرتن												
fuss	  هەرا	بەزم	قاڵەقاڵ											
future	  داهاتوو													
futurity														
g	  جی	گی	حەفتەم پیتی ئەلفوبێی ئینگلیزی											
gabble	  چه‌نه‌دان	چه‌نه‌بازی کردن	قسه‌ی بێ تام کردن	زۆر وێژی کردن										
gaffer	  ئه‌وکه‌سه‌ی که‌ قسه‌ یان کردارێکی نابه‌جێ له‌به‌رچاوی خه‌لك ده‌کات													
gain	  دەسکەوت	سوود	کەڵک											
galaxy	  گەلەستێره	گەلاکس	کاکێشان											
gamble	قومارکردن	شتێکی پڕمه‌ترسی کردن له‌پێناوی ده‌سکه‌وتێکی گه‌وره‌دا												
gambling														
gambol	  یاریکردن	قه‌ڵه‌مبازدان												
game	  یاری	وازی	گەمە											
gameboard														
gamete														
gaming														
gang	  ده‌سته‌ شه‌لاتی یان پیاوکوژ	باندی شه‌لاتی و سه‌رسه‌ری و پیاوکوژ												
gangdom														
gangland	  ووڵاتی شه‌لاتیان													
gap	  بۆشایی	کون	کەلێن											
gape	  ده‌م داچه‌قاندن (باوێشک	برسێتی	چاوتێبڕین به‌ ده‌م داچه‌قاوی له‌سه‌رسامی دا	ئه‌بڵه‌ق بوون	کردنه‌وه‌	داپچڕاندن								
garb	  جل و به‌رگ	ڕووکه‌ش دیوی ده‌ره‌وه‌												
garden	  باخ	باخچە	بێستان	باخی سەوزا										
gardening														
garment	  جل وبه‌رگ	جل												
garner	  سایلۆ	عه‌مباری گه‌نم و جۆ و دانه‌وێڵه‌	گه‌نجینه‌											
garret	  ژووری به‌ینی سه‌ربان و بنمیچ : له‌وخانوانه‌دا که‌ سه‌ربانه‌کانیان ڕووی لێژه‌													
gas	  گاز													
gasolene														
gasoline	  به‌نزین													
gather	  کۆکردنه‌وه‌	خڕکردنه‌وه‌ی خه‌ڵک												
gathering														
gauge	  پێوانه‌	پێوه‌ر	ئه‌ندازه‌											
gawk	  ساویلکه‌	سه‌رسوڕمان	واقوڕمان											
gawp														
gaze	  چاوتێبڕین سه‌یرکردن بێ چاوتروکان													
gear	  گێڕ	ددانه	دەزگا	جل و بەرگی سەربازی	کەرەستە و پێداویستیەکانی کارێک									
geek	  که‌سێک که‌ گونجاو نه‌بێت	گه‌مژه‌بێت												
geezerhood														
gelt														
gender	  رەگەز	جەندەر	جۆره											
genealogy	  زانستی ڕه‌گه‌زناسی													
generation	  نه‌وه‌	به‌ره‌	پشت	ئه‌رباب										
genitor														
genius	  فریشته‌ی پارێزه‌ر													
genre	  چەشنی بەر‌هەمی ئەدەبی	ژانێری ئەدەبی												
gent	  جوامێر	پیاوچاک												
gentleman	  پیاوی خانه‌دان و جوامێر													
gentlewoman	  ژنی خانه‌دان و جوامێر													
genu														
gestate	  منداڵ هه‌ڵگرتن له‌ سکدا													
gestation	  سکپڕی	ماوه‌ی سکپڕی	سکداری	ئاوسی										
gesticulate	  ئیشاره‌تکردن به‌ ده‌ست و چاو و سه‌ر له‌کاتی قسه‌کردندا													
gesture	  چاوجوڵاندن	سه‌یرکردن زۆر به‌خێرایی	هێما	نیشانه‌										
get	  دەست دەکەوێت	چنگ دەکەوێت	پەیدا دەکات											
geta														
get-go														
getting														
gibber	  قسه‌ی بێماناکردن	چه‌قه‌چه‌ق کردن												
gibbosity														
gibbousness														
gibe														
gift	  دیاری	خەڵات	بەخشیش	بەهرە										
gig	ئیش وه‌رگرتنی ئیشێکی کاتی	عه‌ره‌بانه‌ی یه‌ک ئه‌سپی دووپێچکه‌ی سه‌ربه‌تاڵ	به‌له‌می خێرای سه‌وڵ											
gild	  زەرکەشکردن	لەئاڵتون گرتن												
ginmill	  مەیخانە													
girl	  کچ	کیژ	دوێت											
gist	  پوخته‌	داڕشتن	بیروڕا	لوب	ناوه‌رۆک		بنچینه‌و هۆی داوایه‌ک له‌ دادگا							
give	  دان	پێدان	دانەدەست	پێشکەشکردن										
give-and-take														
